logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0077.json,1699935718.830679,1699936116.432182,TSP53,TSP,16,True,397.6015031337738,285.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0104.json,1698642836.774242,1698647664.190884,TSP54,TSP,25,True,4827.416642189026,217.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0078.json,1699936116.447803,1699936568.166629,TSP66,TSP,16,True,451.71882605552673,636.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0108.json,1699969910.919999,1699971840.531033,TSP67,TSP,25,True,1929.611034154892,779.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0079.json,1699936568.197877,1699936959.325262,TSP79,TSP,16,True,391.1273851394653,5277.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0109.json,1699971840.546767,1699973854.188355,TSP80,TSP,25,True,2013.641587972641,4903.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0080.json,1699936959.35647,1699937392.99404,TSP92,TSP,16,True,433.6375699043274,5778.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0107.json,1698657214.531527,1698662050.404783,TSP93,TSP,25,True,4835.873255968094,8773.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0000.json,1700860886.551061,1700861752.032452,UDMIS001EXT,UDMIS,15,True,865.4813911914825,5.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0001.json,1700861752.048091,1700862398.124773,UDMIS002EXT,UDMIS,15,True,646.0766820907593,5.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0002.json,1700862398.156018,1700862979.289995,UDMIS003EXT,UDMIS,15,True,581.1339769363403,6.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0009.json,1700866745.03038,1700868727.310637,UDMIS004EXT,UDMIS,25,True,1982.280256986618,7.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0010.json,1700868727.373064,1700870967.479041,UDMIS005EXT,UDMIS,25,True,2240.10597705841,9.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0011.json,1700870967.525958,1700872832.49983,UDMIS006EXT,UDMIS,25,True,1864.9738719463348,10.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0018.json,1700887675.984505,1700938126.466117,UDMIS007EXT,UDMIS,30,True,50450.48161196709,10.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0019.json,1700938126.510146,1700985902.48864,UDMIS008EXT,UDMIS,30,True,47775.97849416733,14.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0020.json,1700985902.515067,1701032542.784146,UDMIS009EXT,UDMIS,30,True,46640.26907896996,12.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
