logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0061.json,1700721777.048219,1700723592.026455,UDMIS092EXT,UDMIS,60,True,1814.9782359600067,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0074.json,1700771196.424888,1700773540.298455,UDMIS027EXT,UDMIS,80,True,2343.8735671043396,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0070.json,1700751591.329111,1700753790.542959,UDMIS095EXT,UDMIS,70,True,2199.213847875595,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0083.json,1700801884.482811,1700804305.550386,UDMIS030EXT,UDMIS,90,True,2421.0675749778748,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_tg_ibm_nazca_2.0.1_1698871603.985869_0003.json,1698928838.090135,1698931264.410516,UDMIS3TG,UDMIS,25,True,2426.320380926132,,BOBYQA,{'maxiter': 50},ibm_nazca,1000,1000
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0016.json,1700538656.299805,1700539853.898324,UDMIS077EXT,UDMIS,25,True,1197.5985190868378,2,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0093.json,1700827511.665284,1700830164.134651,UDMIS067EXT,UDMIS,100,True,2652.4693670272827,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0002.json,1700450131.057876,1700484676.03453,UDMIS003EXT,UDMIS,15,False,34544.976653814316,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0039.json,1700643482.775044,1700644866.228055,UDMIS049EXT,UDMIS,40,True,1383.4530110359192,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0106.json,1700862103.859986,1700862114.547479,UDMIS107EXT,UDMIS,120,False,10.687492847442627,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0096.json,1700835653.007382,1700838304.252686,UDMIS103EXT,UDMIS,100,True,2651.245304107666,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0103.json,1700854495.81103,1700857956.138955,UDMIS071EXT,UDMIS,120,True,3460.3279252052307,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_cusco_resilient_ibm_cusco_2.0.1_1699980953.295309_0000.json,1699980953.295309,1699982809.417098,TSP27,TSP,16,False,1856.1217889785767,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0091.json,1700823448.910815,1700825499.346119,UDMIS032EXT,UDMIS,100,True,2050.435303926468,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0026.json,1700555949.499201,1700605123.211942,UDMIS081EXT,UDMIS,30,True,49173.71274089813,7,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0102.json,1700851165.245467,1700854495.654751,UDMIS070EXT,UDMIS,120,True,3330.4092841148376,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0011.json,1700531676.218062,1700533380.43117,UDMIS006EXT,UDMIS,25,True,1704.2131080627441,10,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0029.json,1700607831.799304,1700622416.60348,UDMIS012EXT,UDMIS,36,True,14584.804176092148,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0051.json,1700704999.140673,1700706546.204067,UDMIS088EXT,UDMIS,49,True,1547.0633940696716,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_cusco_resilient_ibm_cusco_2.0.1_1699982824.46394_0000.json,1699982824.46394,1699982976.611051,TSP189,TSP,100,False,152.14711117744446,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0015.json,1700537097.934591,1700538656.14354,UDMIS076EXT,UDMIS,25,True,1558.2089488506317,4,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0064.json,1700740586.54009,1700742587.610882,UDMIS023EXT,UDMIS,70,True,2001.0707919597626,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_ibm_nazca_2.0.1_1698434220.27429_0000.json,1698434220.27429,1698441979.610065,MWC4,MWC,15,True,7759.335774898529,69.32986318161194,BOBYQA,{'maxiter': 50},ibm_nazca,1000,1000
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_resilient_ibm_nazca_2.0.1_1698578316.826614_0000.json,1698578316.835157,1698587128.678414,MWC4,MWC,15,True,8811.843257188797,69.48736081703605,BOBYQA,{'maxiter': 50},ibm_nazca,1000,1000
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_resilient_ibm_nazca_2.0.1_1698587208.477633_0000.json,1698587208.477633,1698593952.485967,TSP27,TSP,16,True,6744.0083339214325,,BOBYQA,{'maxiter': 50},ibm_nazca,1000,1000
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0036.json,1700635953.936095,1700637066.245261,UDMIS013EXT,UDMIS,40,True,1112.3091659545898,12,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
