filename,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,sol_time,obj_from_QPU_sol,success,solver_name,chip_id,chip_type,topology,num_reads,binary_vars,emb_qubits,embedding_time
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0008.json,1702926786.156071,1702926797.818398,MWC255,MWC,65,11.66232705116272,1230.548970899702,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,550.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0048.json,1702927067.028693,1702927081.085447,MWC256,MWC,75,14.056754112243652,1360.489514912431,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,532.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0049.json,1702927082.194813,1702927090.767648,MWC257,MWC,75,8.572834968566895,385.1704066843305,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,667.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0050.json,1702927091.892629,1702927100.594513,MWC258,MWC,75,8.701884031295776,4267.029523218363,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,734.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0101.json,1702927480.874171,1702927489.791803,MWC259,MWC,85,8.91763186454773,609.7009117744549,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,725.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0102.json,1702927491.026191,1702927499.601692,MWC26,MWC,85,8.575500965118408,3695.33563095553,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,893.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0103.json,1702927500.757895,1702927509.72772,MWC260,MWC,85,8.969825029373169,3731.9027444712874,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,876.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0104.json,1702927511.024699,1702927519.897888,MWC261,MWC,85,8.873188972473145,3984.797166045336,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,920.0,-1.0
./run_logs/dwave/dwave-1000shots-full-4_dwave_2.0.2_1702935246.817566_0031.json,1702935434.159006,1702935441.609987,MWC262,MWC,95,7.45098090171814,3249.05256351291,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,95.0,967.0,-1.0
./run_logs/dwave/dwave-1000shots-full-4_dwave_2.0.2_1702935246.817566_0032.json,1702935442.86,1702935452.962209,MWC263,MWC,95,10.102209091186523,1756.317857182618,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,95.0,1144.0,-1.0
